Web_ProspectID,LastCampaignActivity,PageViewsPerVisit,TotalTimeOnWebsite,TotalWebVisits,AttendedMarketingEvent,OrganicSearch,ViewedAdvertisement
45573e0e-1126-4539-9a1d-680e8587e8c6,Event RSVP,4.462356679,104,10,Attended,Y,Y
4ad0c07d-d150-4321-82c0-86e42a1aed88,Web Visit,6.652630037,144,6,Attended,Y,N
00985bc0-c38c-4dc7-b0ef-e99fde3ea584,Event RSVP,4.490959133,52,11,Attended,N,Y
b1b8ec06-bb5d-4f39-8dea-20c1e85ca10b,DownloadedMaterial,5.139062333,108,8,DidNot,Y,N
197e8a5f-5b8e-4e2a-a121-c7f00b8e098d,DownloadedMaterial,6.85304227,168,17,Attended,N,N
fa5cf6a7-3b8c-43e7-8166-b642700aeca7,Web Visit,8.716145461,113,13,Attended,N,N
454f95c6-b3d7-401f-82c7-54b18ecc92c7,Event RSVP,4.458453449,100,7,DidNot,Y,Y
2f297f34-0b79-4141-af33-1ae28c628b6a,Event RSVP,6.114801202,108,11,Attended,N,Y
bcc6e625-d295-403d-9a42-5eec479a9632,Web Visit,5.309578022,115,9,DidNot,N,Y
c345fd8b-7750-44ac-8435-53d2ebe9336c,Event RSVP,6.51977257,97,10,DidNot,N,N
8c078515-fe5c-48d0-af1a-619e97be5843,Open Email,6.0416055,98,13,Attended,Y,N
81ce8514-8f25-4d94-bcdc-607c3a27c25d,Event RSVP,5.00924453,176,11,DidNot,N,Y
8abd75cf-426b-4e22-85f1-5377b5468d00,Web Visit,6.566800755,105,13,DidNot,Y,Y
9ee375b2-5d19-4fef-8b21-3b6b6254dddd,DownloadedMaterial,8.289859391,155,5,DidNot,Y,Y
aa512227-2768-4883-9d30-2f9fb9354baa,Open Email,6.718085074,129,10,DidNot,Y,N
7b6a07db-1f26-407e-9164-aa2504cd0d2d,Open Email,4.933562346,107,8,DidNot,N,Y
266f941a-5808-4539-b2d8-a052043f771c,Open Email,6.194828178,119,13,Attended,Y,Y
37b20dd1-33ab-4bda-9a85-f5430ed22c70,Web Visit,8.656414184,128,12,Attended,Y,Y
8b6891ff-ac28-48e4-8db1-1eb728d8cb20,Event RSVP,4.974739659,119,10,DidNot,Y,N
e42b9068-bd6c-4e72-9299-556a884cf205,DownloadedMaterial,6.676319643,108,13,Attended,Y,Y
68260486-a000-486a-b73b-ba48eca366f1,Open Email,8.234770983,145,12,DidNot,N,Y
7b0acb57-1a26-422b-8394-5f59e663a0f7,DownloadedMaterial,7.967652872,174,11,DidNot,N,Y
0badf02d-1703-4e17-a127-85305b3f8524,Open Email,7.758365423,145,6,DidNot,N,Y
a0ebef33-7dd2-4a96-bdbc-cbb4544662a7,Event RSVP,7.430256377,140,13,DidNot,N,N
d224282f-601b-404e-aad1-2775b30abca2,Web Visit,5.714258264,93,8,Attended,Y,N
976f9c9d-0ead-4da0-a0db-19cf21ba8994,Open Email,4.803644698,66,7,Attended,N,N
483b8a61-8d32-4d4b-a79b-1755aa85a801,Event RSVP,4.280344249,110,16,DidNot,Y,N
87b8356d-77bf-4688-a749-3423520baa42,Event RSVP,5.691761423,141,6,DidNot,N,Y
1d1783ca-7797-4980-9daa-af678d78b203,DownloadedMaterial,4.839608848,86,8,DidNot,Y,N
be0a44cb-6858-4597-aa57-f995d0d2816a,Event RSVP,7.823278714,144,11,DidNot,N,N
0ffec9a5-4d47-4808-a9f8-62350746cb92,Open Email,7.365285075,170,12,DidNot,Y,N
417db636-9216-4bd7-813a-ab7c9f82f892,Open Email,6.076387146,143,12,DidNot,Y,Y
6a39a67c-566c-4286-a730-51f899a30234,DownloadedMaterial,8.775536766,142,11,Attended,N,N
b6108c3f-bb2c-49bc-a32e-ecd6232984fb,Web Visit,6.300452059,137,10,DidNot,N,N
5eabd18c-ff1a-44e4-bf5c-a0ceb1165d1d,DownloadedMaterial,6.663774824,121,7,Attended,Y,Y
e1614d61-ea84-4ac2-b67e-13c74344edd7,Open Email,4.504472075,100,11,Attended,Y,Y
5a035e6d-8c24-4db7-81a8-438ad84c8949,DownloadedMaterial,7.621233043,170,10,Attended,N,Y
585c867f-ca6b-47d9-978d-582048271f84,Web Visit,4.263136824,47,6,Attended,Y,Y
ba956690-004a-49bf-a44f-0e87ef72a82a,DownloadedMaterial,5.984990476,146,13,DidNot,Y,Y
c06918ad-21a3-4218-997c-7b01a99e9ff2,Open Email,3.740344007,45,14,Attended,Y,Y
d85c7446-cf16-4c58-b99f-17fc4303d45a,Open Email,5.490091182,68,12,Attended,N,Y
e9c2a118-2375-496d-b834-fe4c2053dd59,DownloadedMaterial,5.372163532,123,9,DidNot,Y,N
4d9dd9c7-c7ce-4a21-9a27-9093761ed464,DownloadedMaterial,5.187105775,148,12,DidNot,N,N
c3d26a1f-c9e5-4e56-bcc1-c4b2ad100a83,DownloadedMaterial,7.193828619,134,10,Attended,N,N
c2e6b7ed-db2d-4c84-8e3a-1e4525b1d6b3,DownloadedMaterial,7.903441688,110,13,Attended,N,Y
aa0ab7c0-e0d1-4902-b6ba-764217d351ec,DownloadedMaterial,7.096132465,130,14,DidNot,Y,Y
47d59be2-e582-4e6a-808f-57ebafd7b9b7,Event RSVP,7.371237067,134,6,DidNot,Y,Y
d119c846-b7a2-4e10-bf5e-dd8ba024438b,Event RSVP,5.914829306,132,10,DidNot,N,Y
d517aa36-0c23-4ce0-96a6-ea9aadaa6512,DownloadedMaterial,6.143676118,98,10,Attended,N,Y
23f353cf-2f23-49fd-b7d7-002da0c28dcb,Event RSVP,7.851983843,135,8,DidNot,N,Y
787dda6b-9f0d-4415-b0c1-d41c5297a7a3,DownloadedMaterial,5.126506632,68,9,Attended,N,N
2c862878-e284-4517-a445-b788d7ffee5c,DownloadedMaterial,7.893460738,178,9,DidNot,Y,N
d324c46c-7a99-4851-8b59-061fd2ba6917,Open Email,5.503884521,108,9,Attended,N,Y
73c15380-bc55-4afa-a395-ed9221b116f4,Open Email,10.80285984,119,5,Attended,Y,Y
92b851d3-5b0a-4875-97f0-e1b9c78f2c60,DownloadedMaterial,6.603412976,124,8,Attended,N,N
36ba3c21-de64-415f-9f95-f4541b13aeef,Web Visit,7.545020602,109,11,Attended,N,N
7fd73b31-80d0-43dd-b086-ac7d0b74b957,Web Visit,5.643424061,100,10,Attended,N,Y
29a4739b-566a-4054-83f6-807e24679a12,DownloadedMaterial,6.740883768,131,17,Attended,Y,N
3e2012e1-7c1c-4219-9164-573215a58075,Event RSVP,6.719308279,123,14,DidNot,Y,N
92b5e74c-50d9-4370-8376-c8ad4847b95a,Web Visit,7.837760182,141,8,DidNot,Y,Y
8f1d6a42-ad1e-44a1-b06a-3663cc3ff22c,Event RSVP,5.646848207,139,9,DidNot,N,Y
718556ef-d337-4219-8f41-47caffcceff5,Event RSVP,9.127050231,161,12,Attended,Y,N
34dcecd6-38bd-4173-8ddf-088d023097bd,Web Visit,4.171950091,98,15,Attended,N,N
b9d6d3e9-7625-4a4a-a3fd-5616402ee878,Web Visit,4.80338235,51,14,Attended,Y,Y
dd6e37a0-7edb-4166-85f7-bd362d64965f,Event RSVP,5.947191982,144,13,DidNot,Y,N
8a63c5cc-b807-4dee-8ab0-a640a2577015,Event RSVP,5.504205659,110,11,DidNot,N,Y
8c5098d5-d1f6-4698-a504-17b7e31e63aa,Web Visit,6.428247729,109,6,Attended,Y,N
e41c11d9-cb69-4696-96c6-c1991dc23997,Event RSVP,6.592391169,140,7,DidNot,Y,Y
82b227e8-3a53-4ad9-8b34-74173856ed90,DownloadedMaterial,8.286204911,172,15,DidNot,N,N
b3d6f6bf-7c6e-4200-aa2f-8b70556a7990,Event RSVP,7.842908784,168,7,Attended,Y,N
41a365fe-b359-4a3a-a7e2-5a2a60fe897b,Open Email,7.992561989,141,10,DidNot,N,Y
846e1873-0597-49b0-af94-592cf13eda89,DownloadedMaterial,5.922978484,120,14,DidNot,Y,Y
790ff621-b8fa-4601-8da1-7d8edfe73d6d,Open Email,6.210155214,150,10,DidNot,Y,N
d6bbe9b8-fd22-4ca4-9d90-2e673eda479a,DownloadedMaterial,5.51845,102,12,Attended,Y,Y
473c8c47-fa68-4cf3-9dfc-858f39b255c7,DownloadedMaterial,9.047650862,148,13,Attended,N,Y
c6b269ed-c7f8-4ff4-b4b2-c5c82089fa45,Open Email,4.536512379,115,10,DidNot,Y,Y
3976337e-2e01-428d-95f8-39da57f3902f,DownloadedMaterial,5.547592018,127,10,DidNot,N,N
0cf17685-3bce-40ee-b08a-e450864ecddc,DownloadedMaterial,5.553829825,101,8,Attended,Y,N
ef6b03ff-14dd-430a-ae48-542bcddb9a5f,Web Visit,5.532561167,82,10,Attended,Y,Y
87cceed5-f1b1-434e-9abd-d20d8bc9c142,DownloadedMaterial,8.101926188,184,10,Attended,Y,Y
ff3aab1b-714b-4d40-bd20-1b49c5fc4a79,Web Visit,4.660929126,112,11,DidNot,N,Y
d2763db2-ce07-4ca0-bbf4-d2f40d622744,Event RSVP,5.515033668,122,14,DidNot,Y,N
86c2d879-3ff6-451d-9321-78327e0ec20f,Web Visit,9.270761928,172,9,Attended,N,Y
00ca9c1f-4f3b-4782-9494-46a366f7c601,Open Email,4.513069017,57,14,Attended,N,N
e69c0f28-e5b5-4152-8d35-fe3639ed9777,Open Email,4.047440296,49,8,Attended,Y,Y
fa153297-13fb-4ca9-8fbe-486b3c1d25f3,Open Email,7.860256422,177,8,DidNot,Y,Y
bfd53ed5-58ea-4c22-b6f3-e87bacb7958b,Open Email,7.055100119,153,10,DidNot,Y,N
4dca4213-29fd-49c4-aff9-9b2fa64698e5,Event RSVP,9.492101793,153,11,Attended,N,Y
61c290bd-e5f8-4c16-8f68-14030057b303,Web Visit,8.62064703,169,10,DidNot,N,Y
a890d7ac-38a1-4370-9f84-7abe762d6e71,Event RSVP,5.724371014,88,15,Attended,N,Y
74afb2e2-0545-4d13-8366-5998b850ee65,Open Email,4.068883132,50,6,Attended,N,N
3c2d6f77-6ac0-436f-9f95-6add0c69ce14,Open Email,7.802627569,157,10,DidNot,Y,Y
77a0d755-d478-464c-a5eb-c60aac66f7c1,Open Email,6.28408548,118,9,Attended,N,N
d102e402-cd7f-47d5-acd6-f65ee23db43b,Event RSVP,5.5752355,91,9,Attended,Y,Y
d2da08c9-7d06-4833-8ee8-970573496ef0,DownloadedMaterial,5.755665826,124,11,DidNot,N,N
5e932c4a-db0b-44ec-bb30-a36e935b4e8c,DownloadedMaterial,7.116663519,156,9,Attended,Y,N
1f16ec3a-facf-474b-ae9a-25e8304b92d2,Web Visit,5.305614785,85,13,Attended,N,N
051af644-2fa8-4c8b-97c9-444e375b068a,Open Email,4.696643443,118,9,Attended,N,N
d5524ba9-f82f-4a49-b28f-670cba779221,Open Email,8.150554253,163,5,DidNot,N,N
6fe1b20d-ed9d-4e0e-b8a3-06ea79d53d1e,Web Visit,6.369571824,124,12,DidNot,N,Y
0945b292-8661-4cb3-befe-85ad45db3b7d,Event RSVP,6.627945435,161,10,DidNot,N,N
d0ea9567-c243-4656-81b3-4a9d84d0340e,Event RSVP,6.951275545,136,14,DidNot,N,Y
2df706a9-70fe-4041-85d4-6d855b31d1f5,Event RSVP,9.042911416,256,10,Attended,N,Y
da3ba59a-e2d7-46bb-adb5-a398ca95a054,Web Visit,5.33516491,72,13,Attended,N,N
95272c15-d4d8-400a-9d46-b059d5b5ff04,Web Visit,5.767674579,51,12,Attended,Y,N
03505c9a-200a-4ce5-b219-bb9f901bbaa1,DownloadedMaterial,4.446840439,112,8,DidNot,N,N
8850c884-8564-4ba3-b94c-9cabfdfcdfc0,Event RSVP,6.759202106,139,12,DidNot,N,Y
16d009d7-c517-42e0-8698-f4eb9ae98d13,Event RSVP,7.958731149,126,12,Attended,N,N
fbccbaa3-4334-4989-9c3d-b4e133e25d93,Web Visit,5.051433537,128,11,Attended,Y,Y
bc45178e-de5e-42a1-b542-5363f8b2405e,DownloadedMaterial,5.90002704,80,11,Attended,N,N
2ad04707-78af-40ce-8642-c12675316dd3,Open Email,7.646162773,130,9,Attended,Y,N
9d480f8c-05f6-4365-ad11-b1068cc9b7e0,Event RSVP,6.204727612,139,11,DidNot,Y,N
39cc1232-525e-4123-a081-5b23bc429e72,DownloadedMaterial,5.94815117,74,11,DidNot,N,Y
d58b0de2-d1d2-4f90-93a2-d48d846a4ca3,DownloadedMaterial,5.803035531,85,9,Attended,Y,N
37ca0720-19a2-49d0-9986-067abf8a930b,Web Visit,7.495478195,163,13,DidNot,N,N
cfb3b58f-9ae8-4110-8f55-329fb1608cb8,Web Visit,8.550108446,156,9,DidNot,N,N
3181e550-cab7-4091-b379-584a4cdd79ae,Open Email,6.340390698,157,11,DidNot,Y,N
6e4e3fff-1711-4345-bded-925f729a0145,DownloadedMaterial,7.466938468,168,15,DidNot,Y,N
8f157cf6-15ce-4767-b65a-4a3a8c7e752e,Web Visit,6.268269792,84,11,Attended,N,Y
42ba3b90-1948-490d-8f78-0cbb73fd224b,Web Visit,6.65091115,110,11,Attended,N,N
d6573e02-d90a-4707-80aa-0570ab2cd38d,DownloadedMaterial,7.414942353,128,11,DidNot,Y,N
c880a5e8-9fce-40d1-9172-0c7c99655c00,DownloadedMaterial,6.456446556,125,10,DidNot,Y,N
e186b47d-7951-462a-b11a-008b3898c9bc,DownloadedMaterial,8.286618058,146,7,DidNot,N,Y
8437790f-6458-4bc3-8901-5446f39e3a3f,Event RSVP,8.010437954,124,7,Attended,N,Y
3ec234a3-42dd-420e-a405-05792a3b08b9,Open Email,5.966828377,91,11,Attended,N,Y
f45132db-31c0-485c-bdda-cb72e0dcfcbc,Event RSVP,7.527045535,161,10,DidNot,N,Y
0647eb67-7f17-4f08-b4df-f2a069fa7732,Web Visit,5.677064637,90,9,Attended,Y,N
1685014f-b66a-442b-ac91-20e326ff7207,Event RSVP,6.742168902,104,9,DidNot,N,N
813c50a9-947f-41fd-855a-07077d8b317e,Web Visit,8.145566704,131,12,Attended,Y,N
7e4abfe4-e855-4d60-9836-e9d01b4a9990,Open Email,7.592907559,124,6,Attended,N,Y
6475a321-80cc-44dd-866e-a8360dec9c77,Web Visit,7.249480881,100,4,Attended,N,N
be5fa29f-d5b6-48db-9e64-b7c61b5470b0,DownloadedMaterial,5.053085307,69,15,Attended,N,Y
af6518fb-29be-4e97-9b85-b7ece5e1ab62,DownloadedMaterial,6.407481964,156,11,DidNot,N,Y
61dd9893-b361-45d8-8233-932ef986baea,Web Visit,6.709174998,130,10,Attended,Y,Y
bb0d2afe-b4e3-490e-88ea-bc34671b73d2,DownloadedMaterial,4.520577167,67,9,Attended,Y,Y
90c3da54-a6df-4f7b-b0df-989a4fe525a3,Event RSVP,5.045520071,115,6,DidNot,Y,N
4ab4e019-90ed-4383-9922-22f79fbd5b85,DownloadedMaterial,8.661292486,149,12,Attended,Y,N
8a6bee87-9fd5-4fc4-9ac1-44c10d684f2f,Open Email,4.917839266,46,10,Attended,N,Y
4cc73f49-dff0-4f89-b953-7187185b157c,DownloadedMaterial,7.99990797,128,11,DidNot,N,N
abf344f7-d5b4-4cc8-9b7f-f601e8b594ae,Open Email,7.998538916,138,7,DidNot,N,N
6de3e939-3ec1-4140-800b-e15a252b6fc5,Open Email,5.402067036,118,13,DidNot,Y,N
429d7eb5-d0aa-46ff-9d8a-4aaef979da18,Web Visit,5.67038047,91,7,Attended,Y,N
2170e7ea-240e-4b4f-94e3-c97c80b5a078,DownloadedMaterial,9.198795339,153,8,Attended,N,N
b3ed5830-838c-4259-b71b-a41655037861,Event RSVP,5.89406682,139,12,DidNot,N,Y
41738939-7837-4d5f-9139-0cdfaddccd66,Web Visit,5.964284292,86,10,Attended,N,Y
cdac794f-8fcd-4eea-8b93-265b86e58be4,DownloadedMaterial,7.583800915,180,13,DidNot,N,N
07509cc7-bcd8-4dd8-b16b-2c436af06f84,Open Email,7.897611201,182,9,DidNot,N,Y
a17cbfb4-38cc-440c-b6eb-ae6f7b662e18,Open Email,4.0204736,118,8,Attended,Y,N
8b666706-ff5d-41cb-90e3-aebe1e64f2af,Web Visit,4.554772657,53,9,Attended,N,Y
d7eb9f5f-96fa-4d00-b20d-d4b0b6c6af4a,Web Visit,6.756640988,128,9,DidNot,Y,N
91b19a56-a7a5-483f-99db-db9f5af09bef,Web Visit,5.161548674,128,17,DidNot,N,N
41a94b47-6440-4e62-91b9-1ca0947f3cef,DownloadedMaterial,5.590734239,121,10,DidNot,Y,N
ea658b4b-d921-4913-8f41-d1b55aa0de93,Open Email,7.060080198,182,7,DidNot,Y,N
1763308f-6daa-4a69-903e-7f679ad3ced0,Event RSVP,7.586040418,202,9,DidNot,N,N
30465331-c8a3-4b1f-bad2-3abef60da31c,Event RSVP,8.126861552,195,11,DidNot,N,N
54431060-3a66-4258-b72f-a5b1a78a88cd,DownloadedMaterial,9.671279227,150,9,Attended,N,N
1267a75c-386e-420b-834d-9488ffe96d8c,Event RSVP,5.670840052,102,9,DidNot,Y,N
49e1615c-e418-45d5-9538-7315a055626d,Event RSVP,6.25641729,143,13,Attended,N,N
d87118b3-32f3-406a-a4d0-2dabcbf0e838,Open Email,7.692945459,132,9,DidNot,N,N
90191581-e3c7-444e-be41-245871aaaba5,DownloadedMaterial,11.40229282,191,9,Attended,Y,Y
dfadd731-d26e-4fc3-8f80-f61f0f159f12,Web Visit,6.757732289,137,10,Attended,N,N
52de5038-d10b-40a5-9f43-5bcab2c32673,Event RSVP,7.045795033,126,10,Attended,N,N
aef861ae-5f2d-4f39-ad2b-ca7a22f1c555,Event RSVP,5.19563211,174,9,DidNot,Y,Y
2b0c2083-1d70-4546-b3b2-29ad43f851c3,Open Email,6.79296789,124,10,Attended,N,N
a105cc81-677f-4b13-b7c6-4b0ed2fe888b,Open Email,8.189764718,148,13,DidNot,Y,Y
a4d7d8e2-8e7a-4164-8d0a-9d372cc74616,Event RSVP,7.791774027,178,15,Attended,Y,Y
7759eafc-edca-435c-80c0-1c4ba8a7c333,DownloadedMaterial,9.502800378,130,13,Attended,Y,Y
6387c2cf-2081-4c7c-9021-4798c1524a4f,Event RSVP,8.903242999,150,5,DidNot,Y,Y
8c138883-ebeb-47fb-b8f0-04b156d3f49e,Event RSVP,6.925130845,157,11,DidNot,N,Y
d45eabb0-40b6-416e-bb2f-d5b290c5c170,Web Visit,8.430795266,178,10,Attended,Y,Y
ca8084be-b462-4eae-898f-1cc490d60c59,Open Email,7.04871942,115,8,DidNot,N,N
d7a17185-20ae-4f6c-b79b-af1f45ea1a18,Web Visit,6.694992249,97,10,Attended,Y,N
95fa9a8d-5ed6-4c30-8515-01ce7c073e44,Web Visit,4.974256419,107,10,DidNot,Y,Y
0def156c-edc1-424a-ae9e-781b2ff6039a,DownloadedMaterial,8.218407785,152,7,Attended,Y,N
7be9e492-9ae7-454a-9004-fc16632157d4,Web Visit,5.115455763,64,9,Attended,N,N
17724e5b-90a2-4985-99eb-0473ee370776,Open Email,5.102484181,78,11,Attended,N,Y
831d5770-ef57-4c22-8c99-8628546deaa9,Open Email,6.944664051,170,11,DidNot,Y,N
ee765ec5-b263-479b-b663-401fdf54d06b,DownloadedMaterial,5.255001151,176,9,DidNot,Y,N
28f14d58-2361-4add-bfb2-9921a2b2d1af,Open Email,6.80006266,103,4,Attended,N,Y
ee7e10af-6501-476f-a67a-8b375078fcee,Event RSVP,7.05663287,151,10,DidNot,N,N
96117192-42c9-4271-be27-dfe085b5ba44,DownloadedMaterial,8.551513133,131,10,DidNot,N,Y
448627f9-af07-429d-bfc2-f6bd8915ecdb,Open Email,7.130519843,161,6,Attended,Y,N
3e37bfb3-8933-4482-a930-ea9605b4a3e9,Web Visit,4.104557326,45,9,Attended,Y,N
1e87ca3e-ad24-4f99-9c25-0311c4912c7c,DownloadedMaterial,6.494709665,131,9,Attended,N,Y
72ba10a0-3b1b-4a1a-98be-192159d427d8,Open Email,6.371009321,99,11,Attended,N,N
5294274c-633b-48a0-893e-ddbeb2a51328,Open Email,8.79697063,159,9,DidNot,N,Y
dfdc1cb9-30bd-4eb3-8b27-98e2663449d8,Event RSVP,5.263241645,131,11,DidNot,Y,N
c99e17cd-2b66-4069-9297-584fea1c5af5,Web Visit,6.695924955,122,11,Attended,Y,Y
46ec17bf-e662-4016-ba4e-5a915a65d55d,DownloadedMaterial,5.299411223,132,12,Attended,N,N
0186aa7f-8e8c-437f-af87-d125837fb89c,DownloadedMaterial,5.078250586,101,6,Attended,N,Y
521947a7-385d-4c71-8cd2-cd1c4458eb75,Open Email,6.161745312,128,10,DidNot,N,N
d8a7ad57-ab84-426b-a9af-07fc1177ddc9,DownloadedMaterial,7.920893354,144,13,Attended,N,N
d0c7dd8d-6671-48cc-8504-29ede8796d97,Open Email,10.48968044,167,13,Attended,Y,N
47999052-90e6-4dd0-b41e-bf0fa3147694,DownloadedMaterial,6.473983875,142,10,DidNot,Y,N
8efa47d2-294b-4e18-a92e-6539e50e21e5,DownloadedMaterial,6.626325428,160,10,DidNot,Y,Y
68a5a9cd-f0a3-4cfc-ac69-fc44ec4a1042,Open Email,5.194954059,62,8,Attended,Y,N
1c8c64f3-16e7-43a4-97a4-de1faf22d786,Open Email,5.758313659,131,11,DidNot,Y,N
a5ddd08e-9d04-44e3-a817-4e9636a67062,Web Visit,6.09912597,142,6,DidNot,N,Y
f8c97d17-f9f6-4945-a249-81a589054080,Web Visit,8.036428025,138,7,Attended,Y,Y
dcf52942-0c02-4d37-918c-b943f0768c6f,Web Visit,7.120066299,157,13,Attended,Y,Y
ff088e40-bf02-4d65-af85-87df14e4534c,Web Visit,7.21282712,178,8,DidNot,N,N
2550e73c-aeff-4126-bb3f-8c8f8d49f019,Web Visit,7.842091137,129,12,DidNot,N,N
dc93c0eb-3f59-4e4c-851e-2e7a603c19ca,Open Email,7.039744176,147,11,DidNot,N,Y
49af4c44-8c09-402b-ba63-67bfedba4ba6,DownloadedMaterial,7.250120685,172,9,DidNot,N,Y
2e0a75f4-0ecb-459f-b1cc-0405c57b23d0,Event RSVP,5.276055714,109,6,DidNot,N,Y
a84f4976-7dea-48de-9c93-a31dd2e1af12,Event RSVP,4.664903827,123,10,DidNot,Y,Y
efc93fd6-f558-42b6-b7f0-570599aae202,DownloadedMaterial,6.923360589,133,11,DidNot,N,N
e90e0a48-7dbc-4e52-a8c4-150184ccdf56,Event RSVP,5.963495553,150,12,DidNot,Y,Y
890bc90f-e0aa-4349-b844-c0feb02af4ec,Event RSVP,6.197276613,69,12,Attended,Y,N
94e5d89e-436c-4dc3-9889-6e2350645b09,DownloadedMaterial,7.073370613,132,12,DidNot,N,N
3fc67cec-f4a2-4fde-b84c-fb68488f0b7e,Open Email,6.784037696,132,10,Attended,N,Y
7b769f9b-de99-4a01-8ccf-2417993dec93,DownloadedMaterial,5.640777921,134,13,DidNot,N,Y
d8914c3f-2917-42bc-84fe-097f8b7a087d,Web Visit,8.435149215,146,12,Attended,Y,Y
7c3a7e9c-5286-4742-bb40-5a87b19fe2a8,DownloadedMaterial,5.268259188,141,9,Attended,Y,N
6d0008ae-c5ff-49be-874d-937f9d4aa38a,Web Visit,6.319088617,168,11,DidNot,N,N
1cb21274-aa18-4282-afa7-1ab8be1978ec,DownloadedMaterial,6.598607678,155,10,DidNot,Y,N
63ab1068-af58-4976-a1c4-195658d03ee2,DownloadedMaterial,7.192283167,149,9,Attended,N,Y
ccf05657-c5e5-4005-bb3e-65872d789c81,DownloadedMaterial,7.226328665,162,6,Attended,N,Y
35514225-d464-44e6-9fd5-d77c7e287d37,Event RSVP,5.085494018,134,10,Attended,Y,Y
8426e7bf-d02c-4994-aa6b-89f87d038ef4,Web Visit,6.130013765,139,14,DidNot,N,Y
a4b46be8-221e-4f4b-9dfc-b17732c9dbf8,DownloadedMaterial,5.647813048,166,15,DidNot,N,N
823d69dc-6831-4e0e-b15f-77b3ab606263,DownloadedMaterial,5.518462212,66,12,Attended,N,N
46dedec6-726c-4f99-978f-afa6b0a43d97,Event RSVP,6.555889553,155,9,DidNot,Y,N
8821043b-2cae-46c7-8d5c-9a9c8c99afc2,DownloadedMaterial,5.038958234,122,11,DidNot,N,Y
a081d64a-c75f-4a6e-8bc9-163053878b31,Event RSVP,5.242426062,37,8,Attended,N,N
d3eef5f5-690c-45a0-9c32-6e8ee1c567e7,Event RSVP,7.335584863,141,11,Attended,N,N
23de30bc-b829-4c08-8700-22baa23733de,Event RSVP,6.788947521,116,9,Attended,N,N
46a290d7-b48b-448b-85a3-ed6209e3786f,Web Visit,6.584818154,162,9,DidNot,N,N
9b7ca3fd-5618-40bc-82e2-90cbdc2ae465,Event RSVP,7.641715204,171,9,Attended,N,N
ff703581-f279-4984-af4c-00ce87941f90,Open Email,6.566316913,149,9,DidNot,N,N
45013a4a-5ea0-42d1-b199-ad2764497a9d,Open Email,4.329281059,62,7,Attended,N,N
6b5c0ba0-611e-45f5-878d-7c1ed894c615,Web Visit,4.200108281,45,9,Attended,N,N
00b77682-8281-4282-b6b3-15f7898dc9c6,Event RSVP,4.31235757,120,9,Attended,N,N
6cb96185-4b4f-4067-ab85-5dfb6ddc9a9e,Open Email,9.349519647,253,12,DidNot,N,N
ce224e70-eed7-407a-b134-c36f49916df3,Open Email,7.279602087,179,9,Attended,N,N
e3b903ce-9e98-40f3-9674-2c46002ebcdb,Web Visit,7.959442178,148,4,DidNot,N,N
4df56a4b-33b4-4944-9a87-d3e1544deabe,Event RSVP,7.447416429,140,12,DidNot,N,N
15557b1f-61d5-481d-9fab-a8de1a778d6e,DownloadedMaterial,5.458201523,120,11,DidNot,N,N
fe767259-91ee-448c-921f-47969f9c6f2e,Open Email,6.690727932,117,14,Attended,Y,Y
f8079469-d49a-4db8-b1f7-119a3f7df2e6,DownloadedMaterial,6.292688151,100,12,Attended,N,N
d11c215f-d73e-47ca-bcdd-02dfa85080ba,Web Visit,8.868380417,145,11,Attended,Y,N
4a6979fa-165f-4e0b-9be1-9fa5f3366f5a,Open Email,9.166043602,149,11,DidNot,Y,N
f038c813-e055-47ab-9c38-82d7997c99b4,DownloadedMaterial,11.13107435,177,13,Attended,Y,N
602d8893-bb0f-426a-8c5f-d1381385b91a,Open Email,4.571058831,119,11,DidNot,Y,N
5ac29923-1f32-4149-aa9e-0e4f2656a19b,Open Email,5.235409924,141,16,Attended,Y,Y
20265904-f18b-45a2-aca7-82e97af7964f,Open Email,4.270580371,48,12,Attended,N,Y
ee54f754-810c-4eeb-b3bf-397f8a4a214a,Event RSVP,7.646193905,157,8,DidNot,N,Y
286acdb9-7f2a-4937-a367-2b7c4a4b7c46,Open Email,7.354803141,160,6,DidNot,Y,Y
e041117c-a627-410f-ae9c-06ba24ff49e7,Event RSVP,7.249485837,127,8,Attended,Y,Y
251d61eb-fe51-4cee-b932-c2acbac17297,Open Email,6.86916626,143,10,DidNot,N,Y
7e3ba42c-fdeb-49ee-82d0-371d3c104892,Web Visit,6.625948475,155,8,DidNot,Y,Y
a58b9380-47c3-4054-b36d-f6ffaffcb71c,Open Email,4.589174701,41,7,Attended,N,Y
26ddbf01-1cc7-4e79-853a-49719112940f,Web Visit,5.868188813,134,10,Attended,N,Y
b777d441-aada-428e-979a-60b7fe33f0ed,Open Email,8.344986924,123,6,Attended,N,Y
5a89ecca-8325-4f85-adf1-546d0fff83b6,DownloadedMaterial,7.538420899,168,12,Attended,Y,N
02a41405-9117-4ac5-b6b2-7437367436b6,Web Visit,4.877707117,114,9,DidNot,Y,N
74dd89bc-f2f9-4eaf-b494-8e64c25ef462,DownloadedMaterial,5.874586162,130,12,DidNot,Y,Y
75128475-c33b-4054-bdd9-a773baa5d40f,Open Email,4.26068118,101,10,DidNot,Y,Y
0d233715-c7a5-408c-ae38-9ed8ad0cbcb0,Event RSVP,7.16178935,121,11,Attended,Y,Y
