product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P228,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P229,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P230,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P231,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P232,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P233,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P234,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P235,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P236,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P237,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P238,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P239,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P240,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P241,2021-07-06T15:40:51.156Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P242,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P243,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P244,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P245,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P246,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P247,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P248,2021-07-06T15:40:51.156Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P249,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P250,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P251,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P252,2021-07-06T15:40:51.156Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P253,2021-07-06T15:40:51.156Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P254,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P255,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P256,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P257,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P258,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P259,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P260,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P261,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P262,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P263,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P264,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P265,2021-07-06T15:40:51.156Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P266,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P267,2021-07-06T15:40:51.156Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P268,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P269,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P270,2021-07-06T15:40:51.156Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P271,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P272,2021-07-06T15:40:51.156Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P273,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P274,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P275,2021-07-06T15:40:51.156Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P276,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P277,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P278,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P279,2021-07-06T15:40:51.156Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P280,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P281,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P282,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P283,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P284,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P285,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P286,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P287,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P288,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P289,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P290,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P291,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P292,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P293,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P294,2021-07-06T15:40:51.156Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P295,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P296,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P297,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P298,2021-07-06T15:40:51.156Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P299,2021-07-06T15:40:51.156Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P300,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P301,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P302,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P303,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P304,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P305,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P306,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P307,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P308,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P309,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P310,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P311,2021-07-06T15:40:51.156Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P312,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P313,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P314,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P315,2021-07-06T15:40:51.156Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P316,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P317,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P318,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P319,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P320,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P321,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P322,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P323,2021-07-06T15:40:51.156Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P324,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P325,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P326,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P327,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P328,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P329,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P330,2021-07-06T15:40:51.156Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P331,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P332,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P333,2021-07-06T15:40:51.156Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P334,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P335,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P336,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P337,2021-07-06T15:40:51.156Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P338,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P339,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P340,2021-07-06T15:40:51.157Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P341,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P342,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P343,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P344,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P345,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P346,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P347,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P348,2021-07-06T15:40:51.157Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P349,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P350,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P351,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P352,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P353,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P354,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P355,2021-07-06T15:40:51.157Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P356,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P357,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P358,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P359,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P360,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P361,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P362,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P363,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P364,2021-07-06T15:40:51.157Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P365,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P366,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P367,2021-07-06T15:40:51.157Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P368,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P369,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P370,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P371,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P372,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P373,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P374,2021-07-06T15:40:51.157Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P375,2021-07-06T15:40:51.157Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P376,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P377,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P378,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P379,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P380,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P381,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P382,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P383,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P384,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P385,2021-07-06T15:40:51.157Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P386,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P387,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P388,2021-07-06T15:40:51.157Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P389,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P390,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P391,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P392,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P393,2021-07-06T15:40:51.157Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P394,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P395,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P396,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P397,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P398,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P399,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P400,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P401,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P402,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P403,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P404,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P405,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P406,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P407,2021-07-06T15:40:51.157Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P408,2021-07-06T15:40:51.157Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P409,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P410,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P411,2021-07-06T15:40:51.157Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P412,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P413,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P414,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P415,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P416,2021-07-06T15:40:51.157Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P417,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P418,2021-07-06T15:40:51.157Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P419,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P420,2021-07-06T15:40:51.157Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P421,2021-07-06T15:40:51.157Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P422,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P423,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P424,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P425,2021-07-06T15:40:51.157Z,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P426,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P427,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P428,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P429,2021-07-06T15:40:51.157Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P430,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P431,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P432,2021-07-06T15:40:51.157Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P433,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P434,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P435,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P436,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P437,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P438,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P439,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P440,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P441,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P442,2021-07-06T15:40:51.157Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P443,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P444,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P445,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P446,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P447,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P448,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P449,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P450,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P451,2021-07-06T15:40:51.157Z,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P452,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P453,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P454,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P455,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P456,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P457,2021-07-06T15:40:51.157Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
